"predit_exponencial","demanda_predit"
8.5613561907522,c(5225.76350100546, 6054.54932377758, 7014.77736353788, 8127.29384609289, 9416.25112780854, 10909.6320350938, 12639.8573620927, 14644.4897151544, 16967.0489843056, 19657.9571453364)
8.70856522279227,c(5225.76350100546, 6054.54932377758, 7014.77736353788, 8127.29384609289, 9416.25112780854, 10909.6320350938, 12639.8573620927, 14644.4897151544, 16967.0489843056, 19657.9571453364)
8.85577425483234,c(5225.76350100546, 6054.54932377758, 7014.77736353788, 8127.29384609289, 9416.25112780854, 10909.6320350938, 12639.8573620927, 14644.4897151544, 16967.0489843056, 19657.9571453364)
9.00298328687241,c(5225.76350100546, 6054.54932377758, 7014.77736353788, 8127.29384609289, 9416.25112780854, 10909.6320350938, 12639.8573620927, 14644.4897151544, 16967.0489843056, 19657.9571453364)
9.15019231891248,c(5225.76350100546, 6054.54932377758, 7014.77736353788, 8127.29384609289, 9416.25112780854, 10909.6320350938, 12639.8573620927, 14644.4897151544, 16967.0489843056, 19657.9571453364)
9.29740135095255,c(5225.76350100546, 6054.54932377758, 7014.77736353788, 8127.29384609289, 9416.25112780854, 10909.6320350938, 12639.8573620927, 14644.4897151544, 16967.0489843056, 19657.9571453364)
9.44461038299261,c(5225.76350100546, 6054.54932377758, 7014.77736353788, 8127.29384609289, 9416.25112780854, 10909.6320350938, 12639.8573620927, 14644.4897151544, 16967.0489843056, 19657.9571453364)
9.59181941503268,c(5225.76350100546, 6054.54932377758, 7014.77736353788, 8127.29384609289, 9416.25112780854, 10909.6320350938, 12639.8573620927, 14644.4897151544, 16967.0489843056, 19657.9571453364)
9.73902844707275,c(5225.76350100546, 6054.54932377758, 7014.77736353788, 8127.29384609289, 9416.25112780854, 10909.6320350938, 12639.8573620927, 14644.4897151544, 16967.0489843056, 19657.9571453364)
9.88623747911282,c(5225.76350100546, 6054.54932377758, 7014.77736353788, 8127.29384609289, 9416.25112780854, 10909.6320350938, 12639.8573620927, 14644.4897151544, 16967.0489843056, 19657.9571453364)
